Date,Open,High,Low,Close
Aug/07/1978,-,-,-,"5,557.95"
Aug/08/1978,-,-,-,"5,492.21"
Aug/09/1978,-,-,-,"5,480.77"
Aug/10/1978,-,-,-,"5,496.79"
Aug/11/1978,-,-,-,"5,502.60"
Aug/12/1978,-,-,-,"5,500.13"
Aug/14/1978,-,-,-,"5,508.14"
Aug/15/1978,-,-,-,"5,493.97"
Aug/16/1978,-,-,-,"5,497.93"
Aug/17/1978,-,-,-,"5,489.66"
Aug/18/1978,-,-,-,"5,495.56"
Aug/21/1978,-,-,-,"5,513.33"
Aug/22/1978,-,-,-,"5,518.88"
Aug/23/1978,-,-,-,"5,520.73"
Aug/24/1978,-,-,-,"5,503.74"
Aug/25/1978,-,-,-,"5,510.43"
Aug/26/1978,-,-,-,"5,507.88"
Aug/28/1978,-,-,-,"5,506.12"
Aug/29/1978,-,-,-,"5,527.77"
Aug/30/1978,-,-,-,"5,557.42"
Aug/31/1978,-,-,-,"5,585.41"
Sep/01/1978,-,-,-,"5,599.58"
Sep/02/1978,-,-,-,"5,625.10"
Sep/04/1978,-,-,-,"5,637.68"
Sep/05/1978,-,-,-,"5,641.38"
Sep/06/1978,-,-,-,"5,637.24"
Sep/07/1978,-,-,-,"5,651.24"
Sep/08/1978,-,-,-,"5,610.31"
Sep/09/1978,-,-,-,"5,630.82"
Sep/11/1978,-,-,-,"5,640.24"
Sep/12/1978,-,-,-,"5,662.06"
Sep/13/1978,-,-,-,"5,661.89"
Sep/14/1978,-,-,-,"5,660.30"
Sep/18/1978,-,-,-,"5,672.36"
Sep/19/1978,-,-,-,"5,652.91"
Sep/20/1978,-,-,-,"5,622.11"
Sep/21/1978,-,-,-,"5,623.51"
Sep/22/1978,-,-,-,"5,637.16"
Sep/25/1978,-,-,-,"5,662.06"
Sep/26/1978,-,-,-,"5,693.92"
Sep/27/1978,-,-,-,"5,738.27"
Sep/28/1978,-,-,-,"5,754.21"
Sep/29/1978,-,-,-,"5,772.36"
Sep/30/1978,-,-,-,"5,783.16"
Oct/02/1978,-,-,-,"5,780.86"
Oct/03/1978,-,-,-,"5,779.53"
Oct/04/1978,-,-,-,"5,787.85"
Oct/05/1978,-,-,-,"5,790.77"
Oct/06/1978,-,-,-,"5,792.54"
Oct/07/1978,-,-,-,"5,769.35"
Oct/09/1978,-,-,-,"5,758.90"
Oct/11/1978,-,-,-,"5,757.57"
Oct/12/1978,-,-,-,"5,731.89"
Oct/13/1978,-,-,-,"5,727.91"
Oct/14/1978,-,-,-,"5,751.37"
Oct/16/1978,-,-,-,"5,797.06"
Oct/17/1978,-,-,-,"5,837.63"
Oct/18/1978,-,-,-,"5,857.91"
Oct/19/1978,-,-,-,"5,872.53"
Oct/20/1978,-,-,-,"5,873.42"
Oct/23/1978,-,-,-,"5,860.22"
Oct/24/1978,-,-,-,"5,811.32"
Oct/25/1978,-,-,-,"5,834.86"
Oct/26/1978,-,-,-,"5,836.98"
Oct/27/1978,-,-,-,"5,887.32"
Oct/28/1978,-,-,-,"5,920.12"
Oct/30/1978,-,-,-,"5,926.82"
Oct/31/1978,-,-,-,"5,902.93"
Nov/01/1978,-,-,-,"5,872.42"
Nov/02/1978,-,-,-,"5,895.87"
Nov/04/1978,-,-,-,"5,923.38"
Nov/06/1978,-,-,-,"5,936.17"
Nov/07/1978,-,-,-,"5,943.93"
Nov/08/1978,-,-,-,"5,957.94"
Nov/09/1978,-,-,-,"5,948.25"
Nov/10/1978,-,-,-,"5,968.26"
Nov/11/1978,-,-,-,"5,962.53"
Nov/13/1978,-,-,-,"5,973.37"
Nov/14/1978,-,-,-,"5,942.87"
Nov/15/1978,-,-,-,"5,900.18"
Nov/16/1978,-,-,-,"5,919.68"
Nov/17/1978,-,-,-,"5,933.89"
Nov/20/1978,-,-,-,"5,945.98"
Nov/21/1978,-,-,-,"5,955.34"
Nov/22/1978,-,-,-,"5,978.82"
Nov/24/1978,-,-,-,"5,985.44"
Nov/25/1978,-,-,-,"5,989.76"
Nov/27/1978,-,-,-,"5,979.44"
Nov/28/1978,-,-,-,"5,945.28"
Nov/29/1978,-,-,-,"5,946.78"
Nov/30/1978,-,-,-,"5,967.43"
Dec/01/1978,-,-,-,"6,002.74"
Dec/02/1978,-,-,-,"6,023.21"
Dec/04/1978,-,-,-,"6,056.58"
Dec/05/1978,-,-,-,"6,052.69"
Dec/06/1978,-,-,-,"6,050.93"
Dec/07/1978,-,-,-,"6,060.37"
Dec/08/1978,-,-,-,"6,074.93"
Dec/09/1978,-,-,-,"6,092.85"
Dec/11/1978,-,-,-,"6,097.00"
Dec/12/1978,-,-,-,"6,079.26"
Dec/13/1978,-,-,-,"6,097.26"
Dec/14/1978,-,-,-,"6,083.94"
Dec/15/1978,-,-,-,"6,030.36"
Dec/18/1978,-,-,-,"5,978.46"
Dec/19/1978,-,-,-,"5,983.32"
Dec/20/1978,-,-,-,"5,974.67"
Dec/21/1978,-,-,-,"5,873.17"
Dec/22/1978,-,-,-,"5,884.29"
Dec/23/1978,-,-,-,"5,858.34"
Dec/25/1978,-,-,-,"5,888.35"
Dec/26/1978,-,-,-,"5,925.60"
Dec/27/1978,-,-,-,"5,979.08"
Dec/28/1978,-,-,-,"6,001.85"
Jan/04/1979,-,-,-,"6,041.57"
Jan/05/1979,-,-,-,"6,072.29"
Jan/06/1979,-,-,-,"6,068.04"
Jan/08/1979,-,-,-,"6,076.88"
Jan/09/1979,-,-,-,"6,081.09"
Jan/10/1979,-,-,-,"6,100.35"
Jan/11/1979,-,-,-,"6,116.37"
Jan/12/1979,-,-,-,"6,113.49"
Jan/13/1979,-,-,-,"6,123.64"
Jan/16/1979,-,-,-,"6,118.04"
Jan/17/1979,-,-,-,"6,111.82"
Jan/18/1979,-,-,-,"6,106.57"
Jan/19/1979,-,-,-,"6,106.13"
Jan/22/1979,-,-,-,"6,107.62"
Jan/23/1979,-,-,-,"6,126.01"
Jan/24/1979,-,-,-,"6,150.96"
Jan/25/1979,-,-,-,"6,157.71"
Jan/26/1979,-,-,-,"6,160.07"
Jan/27/1979,-,-,-,"6,165.32"
Jan/29/1979,-,-,-,"6,192.29"
Jan/30/1979,-,-,-,"6,186.08"
Jan/31/1979,-,-,-,"6,212.78"
Feb/01/1979,-,-,-,"6,200.00"
Feb/02/1979,-,-,-,"6,187.30"
Feb/03/1979,-,-,-,"6,194.13"
Feb/05/1979,-,-,-,"6,148.86"
Feb/06/1979,-,-,-,"6,095.18"
Feb/07/1979,-,-,-,"6,106.04"
Feb/08/1979,-,-,-,"6,100.70"
Feb/09/1979,-,-,-,"6,036.60"
Feb/10/1979,-,-,-,"6,033.98"
Feb/13/1979,-,-,-,"6,023.64"
Feb/14/1979,-,-,-,"6,061.03"
Feb/15/1979,-,-,-,"6,101.93"
Feb/16/1979,-,-,-,"6,128.90"
Feb/19/1979,-,-,-,"6,124.96"
Feb/20/1979,-,-,-,"6,116.11"
Feb/21/1979,-,-,-,"6,097.37"
Feb/22/1979,-,-,-,"6,105.83"
Feb/23/1979,-,-,-,"6,080.94"
Feb/24/1979,-,-,-,"6,088.24"
Feb/26/1979,-,-,-,"6,089.12"
Feb/27/1979,-,-,-,"6,065.29"
Feb/28/1979,-,-,-,"6,072.88"
Mar/01/1979,-,-,-,"5,975.56"
Mar/02/1979,-,-,-,"5,972.94"
Mar/03/1979,-,-,-,"6,011.26"
Mar/05/1979,-,-,-,"6,014.23"
Mar/06/1979,-,-,-,"5,992.84"
Mar/07/1979,-,-,-,"6,017.28"
Mar/08/1979,-,-,-,"6,026.01"
Mar/09/1979,-,-,-,"6,042.94"
Mar/10/1979,-,-,-,"6,057.43"
Mar/12/1979,-,-,-,"6,062.58"
Mar/13/1979,-,-,-,"6,058.30"
Mar/14/1979,-,-,-,"6,048.01"
Mar/15/1979,-,-,-,"6,024.53"
Mar/16/1979,-,-,-,"6,025.75"
Mar/19/1979,-,-,-,"6,029.85"
Mar/20/1979,-,-,-,"6,053.77"
Mar/22/1979,-,-,-,"6,074.71"
Mar/23/1979,-,-,-,"6,079.86"
Mar/24/1979,-,-,-,"6,095.14"
Mar/26/1979,-,-,-,"6,101.60"
Mar/27/1979,-,-,-,"6,109.02"
Mar/28/1979,-,-,-,"6,108.30"
Mar/29/1979,-,-,-,"6,136.02"
Mar/30/1979,-,-,-,"6,133.97"
Mar/31/1979,-,-,-,"6,141.31"
Apr/02/1979,-,-,-,"6,088.99"
Apr/03/1979,-,-,-,"6,035.07"
Apr/04/1979,-,-,-,"6,039.18"
Apr/05/1979,-,-,-,"6,049.00"
Apr/06/1979,-,-,-,"6,049.99"
Apr/07/1979,-,-,-,"6,065.90"
Apr/09/1979,-,-,-,"6,010.98"
Apr/10/1979,-,-,-,"5,925.87"
Apr/11/1979,-,-,-,"6,043.03"
Apr/12/1979,-,-,-,"6,071.01"
Apr/13/1979,-,-,-,"6,115.67"
Apr/14/1979,-,-,-,"6,122.19"
Apr/16/1979,-,-,-,"6,110.02"
Apr/17/1979,-,-,-,"6,078.62"
Apr/18/1979,-,-,-,"6,058.63"
Apr/19/1979,-,-,-,"6,064.87"
Apr/20/1979,-,-,-,"6,102.97"
Apr/23/1979,-,-,-,"6,120.52"
Apr/24/1979,-,-,-,"6,139.17"
Apr/25/1979,-,-,-,"6,178.78"
Apr/26/1979,-,-,-,"6,193.96"
Apr/27/1979,-,-,-,"6,223.14"
Apr/28/1979,-,-,-,"6,216.76"
May/01/1979,-,-,-,"6,236.92"
May/02/1979,-,-,-,"6,277.60"
May/04/1979,-,-,-,"6,286.10"
May/07/1979,-,-,-,"6,253.56"
May/08/1979,-,-,-,"6,236.82"
May/09/1979,-,-,-,"6,248.88"
May/10/1979,-,-,-,"6,264.04"
May/11/1979,-,-,-,"6,274.12"
May/12/1979,-,-,-,"6,276.76"
May/14/1979,-,-,-,"6,296.92"
May/15/1979,-,-,-,"6,308.88"
May/16/1979,-,-,-,"6,341.26"
May/17/1979,-,-,-,"6,287.00"
May/18/1979,-,-,-,"6,315.48"
May/21/1979,-,-,-,"6,306.72"
May/22/1979,-,-,-,"6,263.58"
May/23/1979,-,-,-,"6,233.53"
May/24/1979,-,-,-,"6,300.45"
May/25/1979,-,-,-,"6,313.82"
May/26/1979,-,-,-,"6,340.04"
May/28/1979,-,-,-,"6,332.88"
May/29/1979,-,-,-,"6,293.04"
May/30/1979,-,-,-,"6,307.45"
May/31/1979,-,-,-,"6,252.59"
Jun/01/1979,-,-,-,"6,176.93"
Jun/02/1979,-,-,-,"6,226.81"
Jun/04/1979,-,-,-,"6,198.71"
Jun/05/1979,-,-,-,"6,123.96"
Jun/06/1979,-,-,-,"6,175.65"
Jun/07/1979,-,-,-,"6,186.26"
Jun/08/1979,-,-,-,"6,176.56"
Jun/09/1979,-,-,-,"6,160.16"
Jun/11/1979,-,-,-,"6,065.19"
Jun/12/1979,-,-,-,"6,097.16"
Jun/13/1979,-,-,-,"6,120.31"
Jun/14/1979,-,-,-,"6,100.54"
Jun/15/1979,-,-,-,"6,143.94"
Jun/18/1979,-,-,-,"6,188.21"
Jun/19/1979,-,-,-,"6,186.45"
Jun/20/1979,-,-,-,"6,200.75"
Jun/21/1979,-,-,-,"6,248.47"
Jun/22/1979,-,-,-,"6,247.54"
Jun/23/1979,-,-,-,"6,230.46"
Jun/25/1979,-,-,-,"6,239.84"
Jun/26/1979,-,-,-,"6,240.59"
Jun/27/1979,-,-,-,"6,258.04"
Jun/28/1979,-,-,-,"6,250.04"
Jun/29/1979,-,-,-,"6,247.26"
Jun/30/1979,-,-,-,"6,273.12"
Jul/02/1979,-,-,-,"6,283.14"
Jul/03/1979,-,-,-,"6,303.08"
Jul/04/1979,-,-,-,"6,310.03"
Jul/05/1979,-,-,-,"6,292.42"
Jul/06/1979,-,-,-,"6,280.11"
Jul/07/1979,-,-,-,"6,278.90"
Jul/09/1979,-,-,-,"6,258.71"
Jul/10/1979,-,-,-,"6,177.21"
Jul/11/1979,-,-,-,"6,207.57"
Jul/12/1979,-,-,-,"6,154.81"
Jul/13/1979,-,-,-,"6,109.30"
Jul/14/1979,-,-,-,"6,155.73"
Jul/16/1979,-,-,-,"6,188.73"
Jul/17/1979,-,-,-,"6,181.66"
Jul/18/1979,-,-,-,"6,181.30"
Jul/19/1979,-,-,-,"6,180.30"
Jul/20/1979,-,-,-,"6,179.90"
Jul/23/1979,-,-,-,"6,180.41"
Jul/24/1979,-,-,-,"6,210.91"
Jul/25/1979,-,-,-,"6,250.31"
Jul/26/1979,-,-,-,"6,243.94"
Jul/27/1979,-,-,-,"6,264.66"
Jul/28/1979,-,-,-,"6,264.97"
Jul/30/1979,-,-,-,"6,275.31"
Jul/31/1979,-,-,-,"6,313.77"
Aug/01/1979,-,-,-,"6,322.68"
Aug/02/1979,-,-,-,"6,329.59"
Aug/03/1979,-,-,-,"6,355.72"
Aug/04/1979,-,-,-,"6,388.87"
Aug/06/1979,-,-,-,"6,392.18"
Aug/07/1979,-,-,-,"6,364.73"
Aug/08/1979,-,-,-,"6,402.67"
Aug/09/1979,-,-,-,"6,392.16"
Aug/10/1979,-,-,-,"6,394.99"
Aug/11/1979,-,-,-,"6,400.47"
Aug/13/1979,-,-,-,"6,394.63"
Aug/14/1979,-,-,-,"6,395.22"
Aug/15/1979,-,-,-,"6,424.15"
Aug/16/1979,-,-,-,"6,443.56"
Aug/17/1979,-,-,-,"6,452.56"
Aug/20/1979,-,-,-,"6,448.72"
Aug/21/1979,-,-,-,"6,403.29"
Aug/22/1979,-,-,-,"6,415.80"
Aug/23/1979,-,-,-,"6,396.84"
Aug/24/1979,-,-,-,"6,384.49"
Aug/25/1979,-,-,-,"6,390.53"
Aug/27/1979,-,-,-,"6,408.11"
Aug/28/1979,-,-,-,"6,435.63"
Aug/29/1979,-,-,-,"6,445.42"
Aug/30/1979,-,-,-,"6,437.25"
Aug/31/1979,-,-,-,"6,436.13"
Sep/01/1979,-,-,-,"6,405.86"
Sep/03/1979,-,-,-,"6,405.79"
Sep/04/1979,-,-,-,"6,401.68"
Sep/05/1979,-,-,-,"6,411.64"
Sep/06/1979,-,-,-,"6,425.50"
Sep/07/1979,-,-,-,"6,410.96"
Sep/08/1979,-,-,-,"6,398.49"
Sep/10/1979,-,-,-,"6,410.41"
Sep/11/1979,-,-,-,"6,426.61"
Sep/12/1979,-,-,-,"6,451.72"
Sep/13/1979,-,-,-,"6,447.87"
Sep/14/1979,-,-,-,"6,455.00"
Sep/17/1979,-,-,-,"6,438.12"
Sep/18/1979,-,-,-,"6,459.83"
Sep/19/1979,-,-,-,"6,482.56"
Sep/20/1979,-,-,-,"6,465.66"
Sep/21/1979,-,-,-,"6,490.34"
Sep/22/1979,-,-,-,"6,484.52"
Sep/25/1979,-,-,-,"6,491.00"
Sep/26/1979,-,-,-,"6,477.86"
Sep/27/1979,-,-,-,"6,539.71"
Sep/28/1979,-,-,-,"6,568.61"
Sep/29/1979,-,-,-,"6,590.69"
Oct/01/1979,-,-,-,"6,577.89"
Oct/02/1979,-,-,-,"6,545.12"
Oct/03/1979,-,-,-,"6,542.70"
Oct/04/1979,-,-,-,"6,532.94"
Oct/05/1979,-,-,-,"6,568.83"
Oct/06/1979,-,-,-,"6,543.89"
Oct/08/1979,-,-,-,"6,495.70"
Oct/09/1979,-,-,-,"6,512.84"
Oct/11/1979,-,-,-,"6,395.95"
Oct/12/1979,-,-,-,"6,439.75"
Oct/13/1979,-,-,-,"6,475.42"
Oct/15/1979,-,-,-,"6,526.83"
Oct/16/1979,-,-,-,"6,516.62"
Oct/17/1979,-,-,-,"6,496.09"
Oct/18/1979,-,-,-,"6,427.57"
Oct/19/1979,-,-,-,"6,416.84"
Oct/22/1979,-,-,-,"6,341.73"
Oct/23/1979,-,-,-,"6,371.13"
Oct/24/1979,-,-,-,"6,225.71"
Oct/25/1979,-,-,-,"6,235.32"
Oct/26/1979,-,-,-,"6,207.89"
Oct/27/1979,-,-,-,"6,292.37"
Oct/29/1979,-,-,-,"6,319.35"
Oct/30/1979,-,-,-,"6,406.58"
Oct/31/1979,-,-,-,"6,444.13"
Nov/01/1979,-,-,-,"6,415.35"
Nov/02/1979,-,-,-,"6,424.97"
Nov/05/1979,-,-,-,"6,423.20"
Nov/06/1979,-,-,-,"6,451.83"
Nov/07/1979,-,-,-,"6,368.11"
Nov/08/1979,-,-,-,"6,390.62"
Nov/09/1979,-,-,-,"6,403.47"
Nov/10/1979,-,-,-,"6,406.50"
Nov/12/1979,-,-,-,"6,414.82"
Nov/13/1979,-,-,-,"6,401.75"
Nov/14/1979,-,-,-,"6,414.11"
Nov/15/1979,-,-,-,"6,372.57"
Nov/16/1979,-,-,-,"6,387.11"
Nov/19/1979,-,-,-,"6,374.97"
Nov/20/1979,-,-,-,"6,363.71"
Nov/21/1979,-,-,-,"6,303.60"
Nov/22/1979,-,-,-,"6,328.56"
Nov/24/1979,-,-,-,"6,351.83"
Nov/26/1979,-,-,-,"6,387.50"
Nov/27/1979,-,-,-,"6,407.80"
Nov/28/1979,-,-,-,"6,420.25"
Nov/29/1979,-,-,-,"6,440.84"
Nov/30/1979,-,-,-,"6,450.19"
Dec/01/1979,-,-,-,"6,474.06"
Dec/03/1979,-,-,-,"6,475.55"
Dec/04/1979,-,-,-,"6,487.65"
Dec/05/1979,-,-,-,"6,507.65"
Dec/06/1979,-,-,-,"6,502.96"
Dec/07/1979,-,-,-,"6,461.34"
Dec/08/1979,-,-,-,"6,472.75"
Dec/10/1979,-,-,-,"6,452.14"
Dec/11/1979,-,-,-,"6,443.98"
Dec/12/1979,-,-,-,"6,501.24"
Dec/13/1979,-,-,-,"6,493.63"
Dec/14/1979,-,-,-,"6,509.77"
Dec/17/1979,-,-,-,"6,491.25"
Dec/18/1979,-,-,-,"6,478.38"
Dec/19/1979,-,-,-,"6,477.11"
Dec/20/1979,-,-,-,"6,526.13"
Dec/21/1979,-,-,-,"6,535.94"
Dec/22/1979,-,-,-,"6,507.89"
Dec/24/1979,-,-,-,"6,522.87"
Dec/25/1979,-,-,-,"6,546.44"
Dec/26/1979,-,-,-,"6,531.23"
Dec/27/1979,-,-,-,"6,528.83"
Dec/28/1979,-,-,-,"6,569.47"
Jan/04/1980,-,-,-,"6,560.16"
Jan/05/1980,-,-,-,"6,583.03"
Jan/07/1980,-,-,-,"6,552.65"
Jan/08/1980,-,-,-,"6,563.28"
Jan/09/1980,-,-,-,"6,591.83"
Jan/10/1980,-,-,-,"6,594.01"
Jan/11/1980,-,-,-,"6,615.51"
Jan/12/1980,-,-,-,"6,634.42"
Jan/14/1980,-,-,-,"6,659.55"
Jan/16/1980,-,-,-,"6,653.26"
Jan/17/1980,-,-,-,"6,656.30"
Jan/18/1980,-,-,-,"6,649.30"
Jan/21/1980,-,-,-,"6,666.27"
Jan/22/1980,-,-,-,"6,684.59"
Jan/23/1980,-,-,-,"6,694.19"
Jan/24/1980,-,-,-,"6,746.93"
Jan/25/1980,-,-,-,"6,767.71"
Jan/26/1980,-,-,-,"6,764.01"
Jan/28/1980,-,-,-,"6,763.61"
Jan/29/1980,-,-,-,"6,770.83"
Jan/30/1980,-,-,-,"6,776.60"
Jan/31/1980,-,-,-,"6,768.16"
Feb/01/1980,-,-,-,"6,777.64"
Feb/02/1980,-,-,-,"6,796.53"
Feb/04/1980,-,-,-,"6,794.21"
Feb/05/1980,-,-,-,"6,765.12"
Feb/06/1980,-,-,-,"6,800.33"
Feb/07/1980,-,-,-,"6,795.62"
Feb/08/1980,-,-,-,"6,816.03"
Feb/09/1980,-,-,-,"6,827.61"
Feb/12/1980,-,-,-,"6,828.05"
Feb/13/1980,-,-,-,"6,835.99"
Feb/14/1980,-,-,-,"6,839.86"
Feb/15/1980,-,-,-,"6,827.71"
Feb/18/1980,-,-,-,"6,756.60"
Feb/19/1980,-,-,-,"6,763.09"
Feb/20/1980,-,-,-,"6,806.01"
Feb/21/1980,-,-,-,"6,776.51"
Feb/22/1980,-,-,-,"6,783.22"
Feb/23/1980,-,-,-,"6,788.00"
Feb/25/1980,-,-,-,"6,751.29"
Feb/26/1980,-,-,-,"6,739.43"
Feb/27/1980,-,-,-,"6,777.34"
Feb/28/1980,-,-,-,"6,743.99"
Feb/29/1980,-,-,-,"6,764.89"
Mar/01/1980,-,-,-,"6,778.29"
Mar/03/1980,-,-,-,"6,793.56"
Mar/04/1980,-,-,-,"6,778.27"
Mar/05/1980,-,-,-,"6,794.04"
Mar/06/1980,-,-,-,"6,736.09"
Mar/07/1980,-,-,-,"6,625.18"
Mar/08/1980,-,-,-,"6,633.34"
Mar/10/1980,-,-,-,"6,507.16"
Mar/11/1980,-,-,-,"6,535.67"
Mar/12/1980,-,-,-,"6,609.46"
Mar/13/1980,-,-,-,"6,604.39"
Mar/14/1980,-,-,-,"6,593.40"
Mar/17/1980,-,-,-,"6,562.66"
Mar/18/1980,-,-,-,"6,578.21"
Mar/19/1980,-,-,-,"6,584.76"
Mar/21/1980,-,-,-,"6,571.77"
Mar/22/1980,-,-,-,"6,545.44"
Mar/24/1980,-,-,-,"6,567.25"
Mar/25/1980,-,-,-,"6,531.26"
Mar/26/1980,-,-,-,"6,535.88"
Mar/27/1980,-,-,-,"6,481.02"
Mar/28/1980,-,-,-,"6,475.93"
Mar/29/1980,-,-,-,"6,527.09"
Mar/31/1980,-,-,-,"6,556.19"
Apr/01/1980,-,-,-,"6,502.80"
Apr/02/1980,-,-,-,"6,562.99"
Apr/03/1980,-,-,-,"6,614.20"
Apr/04/1980,-,-,-,"6,688.64"
Apr/05/1980,-,-,-,"6,703.91"
Apr/07/1980,-,-,-,"6,737.06"
Apr/08/1980,-,-,-,"6,682.54"
Apr/09/1980,-,-,-,"6,708.24"
Apr/10/1980,-,-,-,"6,730.51"
Apr/11/1980,-,-,-,"6,751.96"
Apr/12/1980,-,-,-,"6,767.67"
Apr/14/1980,-,-,-,"6,808.17"
Apr/15/1980,-,-,-,"6,805.78"
Apr/16/1980,-,-,-,"6,770.37"
Apr/17/1980,-,-,-,"6,798.78"
Apr/18/1980,-,-,-,"6,811.39"
Apr/21/1980,-,-,-,"6,810.67"
Apr/22/1980,-,-,-,"6,799.01"
Apr/23/1980,-,-,-,"6,843.85"
Apr/24/1980,-,-,-,"6,830.31"
Apr/25/1980,-,-,-,"6,904.81"
Apr/26/1980,-,-,-,"6,875.73"
Apr/28/1980,-,-,-,"6,875.66"
Apr/30/1980,-,-,-,"6,865.56"
May/01/1980,-,-,-,"6,865.08"
May/02/1980,-,-,-,"6,882.65"
May/06/1980,-,-,-,"6,856.08"
May/07/1980,-,-,-,"6,834.84"
May/08/1980,-,-,-,"6,757.70"
May/09/1980,-,-,-,"6,808.38"
May/10/1980,-,-,-,"6,760.77"
May/12/1980,-,-,-,"6,754.94"
May/13/1980,-,-,-,"6,766.94"
May/14/1980,-,-,-,"6,747.74"
May/15/1980,-,-,-,"6,746.51"
May/16/1980,-,-,-,"6,733.00"
May/19/1980,-,-,-,"6,634.33"
May/20/1980,-,-,-,"6,707.30"
May/21/1980,-,-,-,"6,822.18"
May/22/1980,-,-,-,"6,836.89"
May/23/1980,-,-,-,"6,839.89"
May/24/1980,-,-,-,"6,828.04"
May/26/1980,-,-,-,"6,831.92"
May/27/1980,-,-,-,"6,826.50"
May/28/1980,-,-,-,"6,849.05"
May/29/1980,-,-,-,"6,841.40"
May/30/1980,-,-,-,"6,855.70"
May/31/1980,-,-,-,"6,865.66"
Jun/02/1980,-,-,-,"6,862.70"
Jun/03/1980,-,-,-,"6,826.18"
Jun/04/1980,-,-,-,"6,795.63"
Jun/05/1980,-,-,-,"6,821.24"
Jun/06/1980,-,-,-,"6,814.50"
Jun/07/1980,-,-,-,"6,834.37"
Jun/09/1980,-,-,-,"6,823.04"
Jun/10/1980,-,-,-,"6,783.24"
Jun/11/1980,-,-,-,"6,826.01"
Jun/12/1980,-,-,-,"6,814.72"
Jun/13/1980,-,-,-,"6,821.81"
Jun/14/1980,-,-,-,"6,842.19"
Jun/16/1980,-,-,-,"6,852.61"
Jun/17/1980,-,-,-,"6,798.50"
Jun/18/1980,-,-,-,"6,824.95"
Jun/19/1980,-,-,-,"6,791.88"
Jun/20/1980,-,-,-,"6,813.85"
Jun/23/1980,-,-,-,"6,860.89"
Jun/24/1980,-,-,-,"6,806.37"
Jun/25/1980,-,-,-,"6,761.25"
Jun/26/1980,-,-,-,"6,800.53"
Jun/27/1980,-,-,-,"6,825.03"
Jun/28/1980,-,-,-,"6,837.43"
Jun/30/1980,-,-,-,"6,870.70"
Jul/01/1980,-,-,-,"6,824.35"
Jul/02/1980,-,-,-,"6,819.45"
Jul/03/1980,-,-,-,"6,863.84"
Jul/04/1980,-,-,-,"6,846.09"
Jul/05/1980,-,-,-,"6,796.95"
Jul/07/1980,-,-,-,"6,708.49"
Jul/08/1980,-,-,-,"6,755.54"
Jul/09/1980,-,-,-,"6,789.71"
Jul/10/1980,-,-,-,"6,794.24"
Jul/11/1980,-,-,-,"6,787.96"
Jul/12/1980,-,-,-,"6,802.61"
Jul/14/1980,-,-,-,"6,779.36"
Jul/15/1980,-,-,-,"6,793.37"
Jul/16/1980,-,-,-,"6,816.15"
Jul/17/1980,-,-,-,"6,810.41"
Jul/18/1980,-,-,-,"6,819.78"
Jul/21/1980,-,-,-,"6,842.49"
Jul/22/1980,-,-,-,"6,836.10"
Jul/23/1980,-,-,-,"6,837.47"
Jul/24/1980,-,-,-,"6,795.98"
Jul/25/1980,-,-,-,"6,810.49"
Jul/26/1980,-,-,-,"6,820.52"
Jul/28/1980,-,-,-,"6,816.71"
Jul/29/1980,-,-,-,"6,811.38"
Jul/30/1980,-,-,-,"6,821.10"
Jul/31/1980,-,-,-,"6,819.63"
Aug/01/1980,-,-,-,"6,788.30"
Aug/02/1980,-,-,-,"6,793.63"
Aug/04/1980,-,-,-,"6,753.40"
Aug/05/1980,-,-,-,"6,760.85"
Aug/06/1980,-,-,-,"6,739.97"
Aug/07/1980,-,-,-,"6,739.89"
Aug/08/1980,-,-,-,"6,771.52"
Aug/09/1980,-,-,-,"6,766.79"
Aug/11/1980,-,-,-,"6,778.54"
Aug/12/1980,-,-,-,"6,801.68"
Aug/13/1980,-,-,-,"6,834.32"
Aug/14/1980,-,-,-,"6,824.00"
Aug/15/1980,-,-,-,"6,836.82"
Aug/18/1980,-,-,-,"6,835.78"
Aug/19/1980,-,-,-,"6,864.55"
Aug/20/1980,-,-,-,"6,878.76"
Aug/21/1980,-,-,-,"6,853.69"
Aug/22/1980,-,-,-,"6,886.16"
Aug/23/1980,-,-,-,"6,910.52"
Aug/25/1980,-,-,-,"6,922.99"
Aug/26/1980,-,-,-,"6,906.05"
Aug/27/1980,-,-,-,"6,930.66"
Aug/28/1980,-,-,-,"6,879.83"
Aug/29/1980,-,-,-,"6,914.08"
Aug/30/1980,-,-,-,"6,910.87"
Sep/01/1980,-,-,-,"6,889.54"
Sep/02/1980,-,-,-,"6,915.40"
Sep/03/1980,-,-,-,"6,927.27"
Sep/04/1980,-,-,-,"6,917.56"
Sep/05/1980,-,-,-,"6,943.69"
Sep/06/1980,-,-,-,"6,919.96"
Sep/08/1980,-,-,-,"6,938.42"
Sep/09/1980,-,-,-,"6,937.98"
Sep/10/1980,-,-,-,"6,956.21"
Sep/11/1980,-,-,-,"6,978.89"
Sep/12/1980,-,-,-,"7,000.04"
Sep/13/1980,-,-,-,"7,017.62"
Sep/16/1980,-,-,-,"7,020.16"
Sep/17/1980,-,-,-,"7,031.51"
Sep/18/1980,-,-,-,"7,035.84"
Sep/19/1980,-,-,-,"7,041.66"
Sep/22/1980,-,-,-,"7,046.51"
Sep/24/1980,-,-,-,"6,972.62"
Sep/25/1980,-,-,-,"6,989.84"
Sep/26/1980,-,-,-,"6,998.52"
